Year,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,rice_price,wheat_price,maize_price,ChickPea_price
2010,18.58,98.86,57.94,17.24,45.86,8.41,1139.82,430.87,96.01,36.43,205.85
2010,94.93,63.75,0.4,31.08,89.52,6.92,1613.71,214.17,193.48,157.95,288.35
2010,93.65,93.01,58.57,30.44,46.66,8.47,782.81,338.67,229.24,79.19,104.64
2010,73.83,40.19,5.61,11.09,72.06,8,490.52,368.52,102.41,139.6,101.74
2010,50.42,16.98,21.7,13.69,42.38,7.5,1285.75,367.7,127.69,87.28,383.37
2010,90.53,77.87,71.45,33.85,86.13,6.45,773.59,153.11,167.7,60.44,211.01
2010,67.5,38.92,72.49,15.64,46.67,8.43,1833.64,423.9,218.75,46.4,68.59
2010,79.51,83.69,21.69,29.75,57.68,6.17,1744.28,174.5,290.33,50.3,214.26
2010,39.23,40.24,5.63,13.75,88.85,6.32,666.77,470.75,275.95,113.5,320.07
2010,30.67,53.14,9.06,14.56,49.64,8.31,1923.18,192.1,78.35,39.87,116.77
2010,23.51,48.07,71.41,30.18,68.75,7.51,1090.19,481.27,60.32,69.87,73.33
2010,66.83,21.85,8.95,31.58,36.5,7.54,1094.96,120.37,113.02,45.16,352.17
2010,64.22,76.65,46.98,15.51,49.21,5.74,1301.12,103.99,268.06,183.43,348.84
2010,20.5,38.17,44.95,22.98,46.76,6.97,990.95,198.32,190.38,132.68,132.64
2010,55.41,98.78,58.04,32.8,46.56,8.08,1379.1,187.65,211.98,85.74,322.04
2010,14.99,34.39,66.09,34.59,79.74,6.39,763.67,350.31,115.64,116.04,250.25
2010,23.31,84.74,94.95,11.34,47.91,7.21,1659.93,131.41,101.62,142.77,171.93
2010,55.12,3.83,38.85,30.23,57.22,6.95,1491.28,201.98,191.92,31.86,129.8
2010,44.96,51.05,79.6,28.28,57.06,6.28,221.6,456.66,132.87,196.76,317.47
2010,69.69,44.54,46.1,31.08,30.16,7.58,1662.96,442.25,279.43,86.5,134.28
2010,8.9,61.37,51.48,22.87,57.77,6.85,892.17,182.34,79.18,104.05,301.46
2010,46.11,19.02,93.78,25.61,37.34,6.56,902.77,191.75,268.08,127.64,193.29
2010,80.36,62.4,85.9,22.66,84.1,6.23,992.27,362.38,158.59,52.04,359.04
2010,64.6,60.6,85.44,28.87,88.49,6.96,597.01,157.76,55.46,60.98,326.35
2010,14.86,19.46,85.05,15.61,43.72,8.3,733.92,396.8,71.84,67.8,372.09
2010,55.46,21.79,21.56,16.98,46.36,8.43,1145.97,202.08,80.26,116.57,323.86
2010,88,76.94,88.88,23.9,76.74,7.42,1582.05,219.62,78.36,187.57,126.49
2010,46.51,79.58,65.22,28.64,47.71,7.01,1291.38,196.52,217.61,143.63,355.97
2010,96.41,16.23,57.6,32.49,40.61,6.38,263.54,392.34,131.95,155.55,216.11
2010,17.65,31.42,48.4,11.1,56.85,7.11,1891.72,379.86,72.21,189.41,221.99
2010,58.45,95.53,46.61,23.74,80.68,8.15,1823.52,330.77,120.28,75.66,324.34
2010,92.76,7.3,2.27,13.75,78.18,7.01,626.4,338.66,93.75,85.78,171.17
2010,79.68,16.85,53.9,24.65,41.37,7.13,332.61,410.4,275.73,75.1,332.22
2010,7.45,50.43,66.64,11.04,70.25,6.46,938.47,280.13,204.59,120.75,285.58
2010,57.37,4.45,76.81,19.58,84.36,7.95,1469.49,354.31,197.16,120.33,157.13
2010,11.98,46.24,67.2,18.83,67.91,7.23,1916.88,364.21,126.79,33.14,164.84
2010,98.16,65.26,8.43,25.09,89.02,6.33,1290.68,191.97,231.07,71.3,102.19
2010,94.47,55.33,51.99,15.27,52.53,7.47,800.65,498.71,177.43,78.14,375.08
2010,91.77,64.97,47.67,32.99,32.93,8.26,1309.19,418.74,256.65,132.4,118.89
2010,89.47,53.38,29.79,32.75,54.64,6.73,1460.85,293.08,65.53,156.01,289.28
2010,37.87,87.42,37.7,19.04,59.98,8.35,624.53,326.53,180.92,76.63,260.17
2010,80.42,82.9,29.5,32.47,70.04,7.63,1758.53,180.79,177.89,111.85,255.52
2010,1.44,34.06,81.19,11.65,30.72,6.94,744.81,327.64,168.96,77.18,61.48
2010,15.01,32.35,77.65,20.37,62.36,7.33,1058.06,165.47,73.46,94.59,193.93
2010,51.78,77.69,40.06,20.62,84.86,6.46,1779.06,365.46,295.4,174.13,325.96
2010,66.5,8.2,94.79,28.57,41.83,7.03,1442.55,354.02,264.54,199.32,179.87
2010,98.47,76.24,90.55,12.78,78.33,8.39,627.31,375,241.31,38.81,283.01
2010,0.79,45.31,50.14,21.02,65.79,7.24,764.17,307.85,50.29,141.44,327.83
2010,70.3,68.73,19.3,27.03,73.96,7.2,1312.24,464.14,200.65,182.02,317.96
2010,98.33,11.01,87.34,10.23,45.17,7.44,938.28,140.79,227.74,132.43,192.18
2010,92.18,60.48,67.88,18.28,57.88,7.15,1395.45,444.45,51.35,191.42,162.13
2010,4.71,98.03,8.52,32.81,60.23,6.8,368.13,337.3,68.45,90.5,228.27
2010,20.62,44.75,13.95,17.88,48.27,8.2,1200.39,498.95,195.59,91.58,220.14
2010,54.5,45.47,19.97,10.14,76.12,6.23,1546,248.71,172.92,172.48,357.71
2010,98.69,61.93,84.91,25.29,33.61,6.69,269.83,250.19,226.67,187.82,350.51
2010,5.55,38.88,44.97,17.79,79.52,6.48,518.27,389.46,66.02,50.22,343.08
2010,80.54,39.71,45.61,20.93,49.05,8.29,407.33,264.43,96.53,173.15,269.07
2010,11.18,53.2,73.61,28.31,85.4,5.55,554.32,107.46,79.28,73.91,294.22
2010,5.39,72.54,36.6,17.9,46.65,7,762.77,160.99,268.17,119.67,216.97
2010,94.99,23.62,81.37,34.76,54.75,7.9,1045.47,174.09,287.05,149.92,95.96
2010,59.45,59.59,46.74,18.95,73.66,8.23,1782.27,341.17,133.42,112.02,223.27
2010,96.17,77.5,86.35,32.63,64.07,6.07,1594.41,344.27,59.98,129.88,336.18
2010,65.31,9.71,76.52,30.99,86.71,7.43,1279.35,384.95,186.16,56.04,157.59
2010,65.68,82.79,97.51,17.53,59.93,7.31,934.62,227.6,58.08,154.79,67.18
2010,63.79,47.17,94.02,11.37,69.43,7.29,312.92,107.73,269.42,183.42,384.23
2010,26.01,70.53,61.1,34.67,40.55,7.99,217.61,171.56,98.5,174.47,373.08
2010,26.04,26.87,61.44,26.95,73.86,7.07,613.51,362.53,55.47,62.33,273.14
2010,85.95,2.92,32.11,20.53,89.29,5.9,1078.98,328.29,245.42,107.58,62.65
2010,90.28,3.48,41.55,17.41,71.35,6.27,1459.94,153.86,258.88,117.38,344.55
2010,72.65,87.96,91.83,32.99,48.03,7.54,437.08,284.45,168.41,164.02,359.6
2010,90.55,61.68,43.01,15.74,87.54,7.26,312.61,488.74,163.86,138.31,83.92
2010,72.52,61.47,1.67,15.36,40.08,7.7,650.24,284.73,202.1,85.04,258.64
2010,23.45,85.54,91.37,24.11,60.29,6.74,1744.83,100.74,286.62,71.8,378.04
2010,66.93,85.73,43.03,20.4,76.86,6.97,1047.49,116.79,287.26,150.38,171.73
2010,52.82,85.23,2.59,30.3,54.86,5.57,1631.07,283.89,119.06,44.95,168.83
2010,26.19,98.2,6.93,19.62,39.67,7.08,1553.61,149.01,211.5,64.54,113
2010,78.72,9.45,9.45,31.68,39.35,6.18,949.46,153.61,193.27,176.83,358.3
2010,63.91,19.32,56.47,34.22,83.93,6.02,1618.66,497.68,92.37,125.83,348.3
2010,98.1,73.88,72.71,10.04,68.24,6.48,1281.22,157.46,160.36,147.24,276.55
2010,98.97,41.71,95.03,34.28,73.57,7.31,346.43,311.13,167.52,108.07,336.49
2011,3.68,98.7,49.88,26.89,34.92,7.04,1895.01,132.97,203.5,49.22,323.05
2011,69.28,9.89,5.45,16.57,54.09,7.55,844.65,271.08,206.29,136.25,78.18
2011,38.8,93,22.33,12.13,65.71,7.43,1493.1,445.22,94.99,168.78,192.76
2011,11.21,93.22,39.11,10.62,76.62,6.98,402.29,426.46,70.27,44.72,189.49
2011,68.25,58.45,30.17,14.1,60.35,7.88,725.1,478.28,193.32,159.75,392.56
2011,53.58,5.39,50.9,24.29,34.59,7.65,661.9,408.15,252.8,191.41,187.4
2011,55.16,9.8,65.82,23.23,41.34,8.09,607.65,328.45,268.86,154.6,350.34
2011,34.44,71.4,73.58,10.34,32.97,7.05,1952.7,251.34,236.67,177.79,327.11
2011,12.45,37.82,39.23,17.15,45.62,8.2,1891.46,103.06,167.08,150.02,156.04
2011,93.58,77.92,9.44,12.21,31.64,7.07,1788.21,258.66,274.97,61.84,82.66
2011,25.36,8.34,43.51,31.72,75.39,7.37,1824.34,145.99,256.68,191.99,399.79
2011,82.05,53.14,38.53,19.82,79.91,6.13,1244.96,264.72,235.71,53.35,329.51
2011,26.88,87.67,0.37,20.93,59.5,8.07,1399.05,368.38,179.15,180.74,186.92
2011,18.6,5.34,70.53,16.66,63.09,7.3,331.27,128.07,123.98,162.13,361.96
2011,33.29,95.23,62.88,23.11,89.64,8.2,1936.25,354.09,296.64,189.65,196.04
2011,53.62,78.87,58.74,12.09,73.22,6.21,1574.57,365.54,105.52,181.06,165.3
2011,77.1,10.43,43.17,22.63,60.43,6.37,441.42,281,273.28,63.45,377.03
2011,38.32,66.09,53.13,15.81,48.68,6.4,1927.97,466.52,73.79,109.5,399.9
2011,5.34,22.59,1.03,22.63,68.53,7.33,1685.29,288.94,245.23,136.85,374.83
2011,77.56,44.12,97.22,34.38,44.38,7.16,970.61,177.16,222.47,111.73,187.15
2011,1.65,25.61,22.5,28.97,88.41,7.39,657.63,499.94,164.34,199.54,143.91
2011,78.88,43.05,52.72,25.94,87.24,7.01,236.99,285.46,168.52,57.15,293.79
2011,4.57,15.56,63.06,16.81,76.01,7.18,1547.72,157.5,166.44,51.41,69.24
2011,30.51,20.46,52.47,28.79,47.06,7.83,208.7,322.49,141.03,181.7,161.11
2011,15.74,9.28,89.93,10.55,40.53,7.92,1893.91,342.46,199.92,46.06,243.76
2011,90.9,91.07,76.62,12.31,88.18,6.61,1333.8,256.71,99.96,93.81,128.5
2011,19.96,50.66,71.62,17.38,73.69,8.13,337.18,451.94,94.1,173.65,135.9
2011,59.61,2.71,9.88,31.55,69.26,6.03,535.98,207.03,118.25,56.48,280.94
2011,99.23,23.73,67.47,11.36,83.98,7.19,676.8,369.54,194.68,48.2,183.19
2011,0.93,80.74,71.94,32.21,53.23,7.78,1253.78,190.02,78.56,92.72,249.17
2011,75.63,31.88,73.98,28.3,69.23,7.69,706.27,327.58,136.41,75.76,94.62
2011,95.31,49.19,34.67,23.08,54.85,7.05,429.91,370.48,283.81,189.48,189.54
2011,39.38,15.43,22.82,24.39,78.93,5.67,312.99,239.69,263.74,43.41,239.17
2011,3.57,54.59,99.58,17.48,70.72,7.41,992.85,132.61,255.64,167.27,175.6
2011,81.56,62.67,47.51,32.87,43.56,6.33,1438.63,314.56,205.08,171.07,381.59
2011,56.68,30.82,7.57,29.44,86.87,7.29,214.91,182.05,178.9,34.54,83.48
2011,17.33,42.84,52.78,25.41,57.28,7.61,1979.44,156.98,243.75,75.18,108.55
2011,77.55,83.25,50.18,12.14,56.77,8.15,1017.63,199,220.95,86.88,186.12
2011,8.46,10.19,42.78,20.11,64.23,7.14,1262.8,432.62,50.38,172.27,381.31
2011,5.17,16.03,44.88,27.04,58.18,6.37,1274.19,335.43,52.17,84.55,211.69
2011,37.05,1.65,27.6,23.1,37.76,6.79,1776.83,129.51,206.73,171.87,387.9
2011,11.41,74.18,49.26,32.86,88.25,6.02,1342.47,356.29,209.48,133.62,227.74
2011,46.44,80.97,76.56,28.49,42.88,8.15,1654.26,294.77,261.12,145.52,224.4
2011,23.78,38.46,23.74,22.98,50.82,7.92,680.96,480.57,267.63,69.21,72.56
2011,57.78,87.31,14.5,17.5,63.66,6.93,382.51,104.8,278.01,59.23,153.54
2011,7.17,58.97,47.97,23.9,47.83,6.04,1371.53,428.63,262.97,73.98,238.42
2011,58.21,73.64,42.1,14.24,82.47,6.02,339.42,354.91,223.15,57.51,80.89
2011,4.07,71.33,57.75,11.54,71.2,6.83,391.08,169.23,114.19,57.88,383.1
2011,30.39,21.56,39.86,12.93,86.88,6.89,1634.12,183.41,126.5,95.66,77.54
2011,34.06,35.67,30.11,21.82,64.79,6.88,1467.21,113.79,139.91,115.54,166.63
2011,77.24,31.77,48.04,26.48,74.19,7.9,1668.95,152.08,58.01,152.7,124.2
2011,14.81,13.41,58.07,18.97,69.74,8.14,458.18,132.65,298.42,114.8,325.14
2011,23.59,2.36,88.62,34.64,62.97,8.06,1511.36,369.51,206.73,87.69,157.62
2011,18.34,32.98,77.48,11.94,56.07,5.79,599.78,216.45,128.23,64.06,90.99
2011,89.59,35.4,28.07,13.91,44.21,7.52,863.14,177.28,86.08,43.97,237.28
2011,53.77,56.79,58.88,34.34,78.58,6.5,1552.59,482.22,216.22,192.82,273.02
2011,38.35,7.16,16.95,24.34,84.78,8.44,542.4,331.08,286.4,31.53,74.33
2011,23.59,37.6,16.37,14.46,40.3,8.38,1504.77,474.21,173.13,91.84,249.79
2011,93.1,67.35,78.31,12.32,72.98,7.04,1225.11,227.1,70.15,111.81,366.15
2011,56.9,93.74,0.94,23.45,55.64,5.58,1230.87,231.05,110.88,113.45,156.86
2011,1.03,21.99,74.19,31.2,35.18,8.48,732.4,409.61,135.02,139.72,74.13
2011,34.55,11.03,5.35,24,83.99,6.04,1830.97,240.03,278.74,64.2,167.7
2011,21.36,50.68,77.19,21.74,74.49,7.11,582.65,340.35,90.36,134.9,184.82
2011,36.02,52.23,97.9,16.84,76.75,6.13,1312.54,199.96,257.45,129.29,60.47
2011,42.01,13.71,27.67,13.9,53.32,7.73,485.69,413.84,222.68,119.82,231.74
2011,93.44,70.91,36.1,19.67,64.17,8.38,1924.92,489.07,70.03,134.58,330.5
2011,43.91,28.64,92.87,28.93,89.05,5.91,1979.93,401.24,229.02,104.87,113.83
2011,74.56,96.41,68.11,31.37,65.75,6.04,706.25,431.6,131.54,188.47,388.8
2011,89.21,98.17,43.84,15.84,65.11,7.22,1079.18,253.9,298.12,56.75,241.94
2011,59.15,71.15,42.19,10.01,69.93,8.18,216.19,211.6,102.5,136.24,175.61
2012,28.6,14.81,41.41,13.09,77.74,6.7,1299.42,317.55,118.63,106.82,179.32
2012,78.05,28.31,88.08,16.48,77.82,7.34,1240.6,256.84,299.45,106.04,234.25
2012,92.47,76.95,67.15,21.05,46.47,8.25,1898.65,260.53,138.91,150.86,338.98
2012,10.4,87.91,36.13,20.19,56.9,6.94,1529.98,133.26,179.75,81.69,373.79
2012,62.1,55.8,67.93,28.44,81.88,6.38,894.62,389.2,167.34,94.8,169.67
2012,45.76,98.99,90.04,29.48,46.49,7.93,1596.13,268.66,72.56,196.89,300.72
2012,23.95,58.76,13.19,19.24,41.52,8.13,402.71,234.65,181.93,56.13,186.12
2012,92.33,10.33,65.29,23.64,87.67,8.47,479.72,111.63,209.29,166,277.65
2012,55.82,86.33,31.79,11.99,61.67,8.47,419.46,270.87,290.93,51.51,66.04
2012,43.11,11.87,23.57,16.1,79.75,6.4,594.89,391.35,70.61,171.69,286.98
2012,34.97,62.45,89.39,17.75,39.86,8.39,1267.88,446.16,250.96,110.23,226.39
2012,70.46,42.12,35.42,23.46,68.66,7.89,1211.54,334.92,181.53,117.37,116.87
2012,66.29,48.06,48.69,33.34,45.53,5.83,1989.37,325.04,287.39,165.74,88.09
2012,77.34,70.63,73.16,22.02,74.9,6.56,972.95,468.18,112.68,82.3,291.4
2012,9.17,47.15,50.43,26.45,31.73,7.08,1189.46,148.14,278.69,92.15,162.18
2012,34.5,82.09,49.91,33.28,64.51,7.09,1864,486.88,288.93,172.11,198.76
2012,82.17,74.7,28.47,28.4,32.64,5.6,236.62,333.71,176.86,69.87,344.48
2012,75.2,40.02,90.36,13.45,69.67,7.45,804.01,142.64,247.97,149.15,242.37
2012,7.37,75.98,15.99,14.07,42.18,7.98,1321.39,114.04,140.26,65.17,212.58
2012,67.14,84.47,2.76,23.68,49.35,6.99,231.34,163.87,138.69,34.13,216.45
2012,5.93,42.98,60.09,24.8,53.75,8.34,728,433.1,211.02,101.54,177.72
2012,91.14,86.85,45.31,19.84,76.12,8.04,1864.49,106.9,139.01,30.36,363.12
2012,58.8,23.02,38.1,17.58,76.96,6.73,1789.04,457.82,231.79,193.01,263.41
2012,15.73,87.08,80.55,24.81,52.74,6.03,776.66,277.98,62.74,96.53,394.88
2012,77.52,66.77,30.5,20.15,77.24,7.08,1596.43,248.4,147.66,33.27,112.82
2012,47.81,56.9,35.57,31.21,42.99,7.32,1730.41,386.45,70.99,104.06,118.04
2012,72.82,63.86,32.87,29.76,35.63,6.48,1737.96,385.71,95.16,88.9,315.68
2012,55.37,95.55,22.89,26.07,47.7,7.78,1853.27,188.62,134.71,164.88,109.48
2012,50.7,92.02,16.32,21.02,81.89,6.58,300.56,225.8,83.31,179.95,65.3
2012,15.84,50.7,24.61,32.15,40.64,6.54,527.04,294.53,207.61,90.23,213.63
2012,49.97,22.19,39.72,11.16,42.97,7.04,671.49,392.12,266.37,100.85,290.61
2012,67.52,3.81,36.93,11.04,56.76,7.54,1453.44,220.85,105.12,90.9,279.96
2012,30.65,99.21,4.24,23.18,34.76,6.57,1215.11,144.2,196.05,175.15,260.44
2012,58.69,3.5,89.73,20.68,44.13,6.51,1179.89,324.86,229.44,174.02,233.87
2012,88.1,45.32,14.56,26.15,73.13,7.77,1721.05,259.28,217.77,152.44,244.6
2012,22.72,2.39,67.19,34.19,87.1,5.99,438.24,136.15,211.24,41.42,313.84
2012,49.54,21.77,89.63,32.05,41.9,6.86,731.78,485.69,73.95,130.92,167.4
2012,64.84,81.55,60.02,20.29,70.71,6.85,920.61,485.76,271.29,148.62,196.59
2012,62.73,28.86,98.66,34.77,61.65,5.68,438.45,169.98,183.53,65.54,159.3
2012,26.63,58.4,27.58,27.5,59.45,5.87,981.27,162.14,186.04,130.85,72.2
2012,55.31,43.83,16.83,13.78,34.93,6.91,1471.86,260.76,154.24,109.13,287.96
2012,68.07,40.46,49.88,17.35,87.61,6.32,1320.19,114.35,295.6,37.85,100.33
2012,44.9,27.61,67.68,18.26,58.4,8.32,1419.3,260.77,270.07,96.47,187.68
2012,43.23,5.32,3.09,30.25,80.92,8,682.82,392.08,83.15,48.58,201.77
2012,63.59,3.85,67.87,24.7,84.18,7.62,1816.04,275.43,271.02,171.35,223.06
2012,42.4,7.49,33.28,23.36,38.69,8.44,674.36,485.97,248.93,152.53,376.51
2012,16.38,76.41,36.15,13.52,61.62,8.11,1201.44,381.12,149.13,168.01,212.04
2012,61.73,70.04,37.79,33.87,63.85,7.84,1729.59,106.43,187.22,46.16,220.02
2012,9.22,81.07,64.9,26.83,46.04,7.73,968.45,153.7,281.74,131.69,265.27
2012,44.75,2.25,30.13,30.89,55.09,7.86,1929.04,206.27,164.56,146.01,113.31
2012,65.86,67.36,92,14.36,61.66,8.26,494.45,156.78,245.83,116.93,351.43
2012,58.28,2.57,5.06,26.18,50.67,8.05,1668.9,344.72,52.36,48.7,287.43
2012,29.59,89.88,44.07,11.96,40.7,6.4,945.17,272.74,167.24,122.61,304.21
2012,76.07,73.68,47.98,30.52,65.87,7.23,1306.96,482.43,296.26,173.11,167.24
2012,85.45,100,76.88,22.67,84.16,7.43,1363.19,486.24,289.63,40.95,269.11
2012,33.01,24.28,94.59,29.55,57.83,6.27,395.51,104.72,117.29,136.44,334.87
2012,79.8,14.37,42.78,20.17,48.25,6.24,813.22,473.5,273.75,80.48,86.14
2012,3.86,87.68,7.08,24.74,47.45,5.86,1859.85,354.35,190.84,102.1,116.35
2012,71.08,69.15,48.97,33.2,73.81,8.23,290,447.19,113.29,148,378.86
2012,80.11,57.56,29.38,29.23,82.23,7.24,1677.55,449.53,103.3,82.25,338.36
2012,28.46,92.3,55.45,30.66,64.59,8.04,1198.5,287.88,270.93,149.02,139.29
2012,38.3,98.37,11.46,22.59,58.33,5.7,201.33,105.7,251.03,152.27,161.81
2012,0.61,85.42,44.35,34.47,78.78,7.42,1689.22,266.28,133.24,134.99,343.89
2012,18.47,59.52,19.6,29.62,80.92,7.17,1966.65,102.51,181.39,189.15,347.44
2012,62.07,46.65,30.71,34.74,82.44,8.35,1617.9,309.07,166.18,30.96,210.83
2012,23.14,85.29,70.91,21.92,63.45,5.88,1583.61,312.75,183.21,69.2,153.48
2012,95.9,2,20.8,14.86,48.06,7.69,482.73,288.59,289.19,76.42,123.03
2012,19.41,61.53,70.69,17.34,41.79,8.23,1451.43,133.66,103.43,171.26,117.64
2012,50.68,7.23,24.63,29.54,38.08,8.31,1123.44,252.43,171.63,60.81,336.4
2012,43.36,55.09,78.07,19.55,50.37,8.03,412.86,270.77,291.05,109.89,394.32
2012,29.15,19.76,7.69,31.12,59.41,8.27,945.46,498.14,176.8,168.67,305.71
2012,81.07,85.24,72.03,33.58,50.5,6.85,707.66,454.6,268.43,169.04,330.24
2012,31.4,70.68,57.97,14.66,85.86,6.76,1273.42,435.2,81.88,162.55,130.98
2012,12.83,39.87,50.18,26.44,64.11,8.33,1972.13,248.84,221.51,137.72,384.9
2012,8.71,8.35,62.31,30.11,89.43,8.47,417.1,184.29,162.32,191.62,170.15
2012,52.69,14.11,74.11,14.32,59.07,8.31,228.1,293.61,150.89,79.76,320.76
2013,87.23,69.79,62.09,27.42,63.36,7.08,1303.8,297.82,143.54,128.24,247.41
2013,18.78,73.09,62.75,12.44,89.13,7.28,980.44,472.16,257.53,136.36,320.75
2013,28.55,58.54,72.82,15.66,36.3,6.19,926.96,361.79,160.27,127.56,372.22
2013,77.58,70.88,99.28,15.97,71.19,8.14,1648.52,456.94,71.79,103.29,154.17
2013,46.59,88.31,54.97,25.73,60.87,7.8,1357.5,431.87,179.51,167.01,175.41
2013,26.87,64.79,83.4,34.83,55.84,8.26,633.86,218.48,279.83,32.27,296.64
2013,54.68,24.03,12.99,22.93,73.53,6.08,288.01,350.5,256.43,197.58,285.05
2013,80.66,63.49,99.91,10.24,61.66,6.99,676.1,371.73,201.2,199.13,170.99
2013,18.27,23.73,60.65,11.02,36.39,7.53,1557.25,238.31,180.49,196,207.01
2013,26.7,53.31,73.68,34.58,62.96,7.04,1909.34,296.14,233.34,115.41,210.09
2013,58.27,40.71,56.03,32.04,63.88,7.59,292.5,104.59,141.14,71.76,114.58
2013,88.41,81.19,20.86,25.34,31.34,7.93,1716.3,230.21,258.91,161.36,299.1
2013,64.38,20.1,38.77,13.94,74.88,6.82,667.78,226.11,282.51,68.71,244.35
2013,80.55,63.02,70.81,11.8,50.36,5.89,1458.16,376.74,240.46,155.59,246.33
2013,34.03,39.02,80.87,32.24,71.13,6.99,279.46,111.1,185.1,150.68,82.77
2013,12.16,77.99,97.73,26.74,63.8,6.77,621.05,289.9,212.45,151.83,195.12
2013,31.36,8.3,35.33,26.02,63.8,6.17,922.43,391.64,125.83,186.01,111.76
2013,63.67,71.1,53.14,19.05,74.3,6.38,548.18,447.62,83.27,159.91,334.51
2013,5.04,67.35,72.76,22.85,88.29,6,1961.48,253.87,261.87,82.28,331.09
2013,35.97,94.45,95.64,19.43,68.95,7.95,1535.88,174.04,121.75,66.17,203.15
2013,31.68,37.05,17.99,32.35,59.08,5.53,1891.24,488.82,112.97,153.22,235.84
2013,27.41,22.74,68.58,22.82,86.33,6.42,1041.08,144.11,158.28,50.88,73.26
2013,16.5,2.91,23.25,16.16,46.57,5.71,403.08,443.42,286.55,142.76,290.35
2013,25.31,25.43,97.18,22.86,74.17,8.45,310.77,199.9,199.41,137.98,109.8
2013,3.77,95.04,69.3,17.29,73.57,5.81,282.86,115.8,294.22,162.63,348.64
2013,42.72,53.73,65.36,31.28,43.55,7.12,733.47,131.81,292.67,80.07,361.46
2013,10.19,90.44,53.87,16.47,48.1,6.31,881.74,117.38,293.97,111.33,286.71
2013,55.08,12.91,80.26,24.82,36.73,8.36,724.45,364.94,272.23,43.89,392.04
2013,31.98,48.5,81.16,13.62,80.61,8.37,763.25,266.37,69.12,197.89,270
2013,85.84,55.08,47.44,16.96,38.42,6.39,1572.47,485.27,283.4,169.1,376.6
2013,63.75,42.51,51.12,34.72,48.88,6.4,1810.61,189.65,146.05,163.02,241.92
2013,46.33,50.85,34.3,12.31,89.2,7.58,944.27,461.57,123.1,167.82,83.48
2013,31.79,62.75,58.08,11.42,45.32,6.37,459,444.34,256.04,95.73,385.93
2013,74.46,32.21,73.01,17.11,79.1,7.55,1381.14,408.09,154.67,135.96,160.77
2013,33.73,95.82,31.4,27.36,55.02,8.13,1501.24,260.03,122.95,79.21,159.77
2013,58.49,96.73,38.21,29.12,32.6,7.99,1074.05,116.93,290.83,31.6,222.11
2013,79.16,24.15,33,33.15,87.06,5.65,1575.85,447.76,228.07,189.45,141.67
2013,82.13,15.09,4.11,20.18,86.59,7.94,269.03,423.66,88.19,39.34,315.01
2013,23.12,84.6,62.7,11.92,67.81,5.63,1894.85,198.02,136.86,180.47,322.16
2013,19.83,78.61,87.55,32.16,39.34,6.05,983.33,153.31,165.95,116.42,298.48
2013,83.09,36.82,57.38,16.79,78.89,7.64,1512.79,239.59,285.78,128.34,252.89
2013,89.58,83.89,94.32,29.03,44.37,7.85,290.6,215.96,69.99,87.33,381.84
2013,70.18,16.01,14.77,18.2,85.9,7.29,1674.54,193.37,149.39,31.25,271.27
2013,61.62,0.72,22.65,28.38,89.46,6.86,919.34,420.37,274.7,125.15,320.27
2013,77.68,31.01,90.31,33.18,68.33,6.28,1588.66,471.76,290.11,107.65,105.19
2013,25.9,0.28,92.37,30.17,82.42,5.91,1306.36,252.64,211.18,66.68,277.59
2013,83.21,91.85,30.08,22.95,36.68,7.59,1187.72,317.96,128.92,50.42,258.6
2013,96.24,36.51,36.34,34.68,30.37,7.87,1896.68,331.05,284.24,132.11,311.54
2013,76.15,92.96,37.99,20.22,69.17,5.86,743.74,288.77,238.64,60.11,200.75
2013,9.49,5.18,30.72,29.63,61.05,6.12,396.98,415.27,279.52,61.85,117.08
2013,41.95,6.09,95.85,25.83,72.26,7.78,1651.84,347.17,299.53,119.42,248.63
2013,8.18,67.65,4.91,10.82,64.03,5.83,1401.92,207.91,296.86,184.71,279.21
2013,12.53,64.35,39.71,29.22,49.55,6.22,246.06,253.43,155.11,42.2,384.47
2013,66.15,27.84,45.01,14.95,89.41,8.31,1918.22,333.31,241.3,106.27,279.03
2013,57.14,89.86,72.42,33.66,59.6,7.89,1896.86,376.02,178.42,166.31,132.16
2013,81.61,39.01,29.74,17.52,45.1,6.3,1213.93,126,123.62,75.48,168.97
2013,68.03,90.08,89.13,18.82,70.83,7.9,1667.05,245,217.32,195.31,169.04
2013,62.21,22.28,21.09,30.16,76.87,5.93,607.9,314.73,134.67,81.54,276.79
2013,48.27,1.66,34.86,15.42,61.33,7.8,925.85,142.3,265.35,58.17,370.46
2013,53.29,36.39,40.28,26.97,67.82,7.62,1426.63,161.35,261.51,197.8,195.98
2013,75.92,18.38,9.69,21.48,30.4,7.44,1198.93,243.37,228.38,180.92,122.38
2013,91.47,25.05,86.31,24.85,73.05,6.82,888.98,398.26,119.69,57.11,365.28
2013,71.35,14,68.31,13.17,61.87,7.49,705.3,176.07,95.54,107.11,257.25
2013,74.03,69.13,31.13,33.43,69.33,5.93,1557.51,395.61,167.26,182.23,370.35
2013,75.92,51.06,75.32,22.46,85.98,5.56,1254.25,415.36,107.58,65.18,131.48
2013,8.85,89.96,35.57,12.81,87.4,6.95,343.5,221.29,268.54,177.25,253.32
2013,6.03,71.78,30.48,28.21,59.93,6.13,430.83,466.79,289.89,46.33,298.01
2013,44.62,85.94,29.25,24.69,68.8,7.47,1896.11,495.81,164.42,58.14,175.31
